reservation_id,venue_id,reservation_date,time_slot,guest_id,guest_tier,party_size,occasion,special_requests,status
R-20260518-01157,V-021,2026-05-18,Dinner,G-104287,Standard,5,,Wine pairing,Confirmed
R-20260511-01158,V-021,2026-05-11,Late night,G-104667,Gold,4,,Wine pairing,Confirmed
R-20260513-01159,V-021,2026-05-13,Lunch,G-100009,Standard,2,,Window seat,Deposit paid
R-20260502-01160,V-021,2026-05-02,Lunch,G-102805,Standard,7,,Wine pairing,Confirmed
R-20260520-01161,V-021,2026-05-20,Lunch,G-104719,Standard,7,,Allergy: shellfish,Confirmed
R-20260509-01162,V-021,2026-05-09,Dinner,G-101134,Standard,7,,Allergy: shellfish,Confirmed
R-20260508-01163,V-021,2026-05-08,Late night,G-104784,Standard,3,,Birthday cake,Confirmed
R-20260508-01164,V-021,2026-05-08,Lunch,G-100687,Platinum,5,,,Confirmed
R-20260506-01165,V-021,2026-05-06,Lunch,G-104187,Standard,6,,,Confirmed
R-20260504-01166,V-021,2026-05-04,Dinner,G-102765,Gold,8,,,Confirmed
R-20260504-01167,V-021,2026-05-04,Lunch,G-101024,Diamond,6,,Birthday cake,Confirmed
R-20260506-01168,V-021,2026-05-06,Lunch,G-102717,Gold,3,,Birthday cake,Waitlist
R-20260515-01169,V-021,2026-05-15,Lunch,G-104414,Standard,4,,Quiet table,Confirmed
R-20260508-01170,V-021,2026-05-08,Late night,G-101784,Standard,4,,,Confirmed
R-20260526-01171,V-021,2026-05-26,Dinner,G-103859,Gold,8,,Allergy: shellfish,Deposit paid
R-20260505-01172,V-021,2026-05-05,Dinner,G-104242,Gold,10,,,Confirmed
R-20260520-01173,V-021,2026-05-20,Dinner,G-104855,Standard,6,,,Confirmed
R-20260525-01174,V-021,2026-05-25,Late night,G-104273,Standard,3,,Window seat,Waitlist
R-20260506-01175,V-022,2026-05-06,Late night,G-101913,Standard,3,,,Confirmed
R-20260507-01176,V-022,2026-05-07,Dinner,G-102581,Standard,6,,Allergy: shellfish,Confirmed
R-20260509-01177,V-022,2026-05-09,Lunch,G-104819,Diamond,9,,,Confirmed
R-20260509-01178,V-022,2026-05-09,Late night,G-100080,Standard,8,,,Confirmed
R-20260503-01179,V-022,2026-05-03,Lunch,G-103962,Platinum,4,,,Waitlist
R-20260509-01180,V-022,2026-05-09,Dinner,G-102140,Gold,3,,,Confirmed
R-20260521-01181,V-022,2026-05-21,Late night,G-102748,Standard,10,,,Confirmed
R-20260521-01182,V-022,2026-05-21,Dinner,G-103011,Platinum,7,Birthday,Window seat,Confirmed
R-20260515-01183,V-022,2026-05-15,Late night,G-100474,Diamond,6,,,Confirmed
R-20260518-01184,V-022,2026-05-18,Lunch,G-103500,Standard,2,,Birthday cake,Confirmed
R-20260503-01185,V-022,2026-05-03,Late night,G-101868,Gold,8,,Quiet table,Confirmed
R-20260518-01186,V-022,2026-05-18,Lunch,G-100699,Standard,7,,Window seat,Deposit paid
R-20260527-01187,V-022,2026-05-27,Lunch,G-100899,Standard,6,,Quiet table,Confirmed
R-20260502-01188,V-022,2026-05-02,Late night,G-104445,Standard,6,,Birthday cake,Waitlist
R-20260514-01189,V-022,2026-05-14,Late night,G-100397,Platinum,7,,,Confirmed
R-20260504-01190,V-022,2026-05-04,Late night,G-103793,Standard,2,,Wine pairing,Confirmed
R-20260504-01191,V-022,2026-05-04,Late night,G-104369,Standard,7,,Birthday cake,Confirmed
R-20260503-01192,V-022,2026-05-03,Lunch,G-102428,Diamond,4,,Window seat,Waitlist
R-20260529-01193,V-022,2026-05-29,Late night,G-104685,Gold,5,,,Waitlist
R-20260511-01194,V-022,2026-05-11,Dinner,G-100881,Standard,4,,Window seat,Confirmed
R-20260517-01195,V-022,2026-05-17,Lunch,G-104903,Platinum,10,,,Confirmed
R-20260528-01196,V-022,2026-05-28,Lunch,G-104819,Diamond,10,,,Confirmed
R-20260515-01197,V-022,2026-05-15,Dinner,G-104657,Standard,2,,Window seat,Confirmed
R-20260509-01198,V-022,2026-05-09,Lunch,G-103883,Gold,5,,Birthday cake,Deposit paid
R-20260520-01199,V-022,2026-05-20,Lunch,G-101262,Standard,2,,,Waitlist
R-20260528-01200,V-022,2026-05-28,Lunch,G-103018,Standard,4,,,Confirmed
R-20260530-01201,V-022,2026-05-30,Lunch,G-104093,Gold,3,,Allergy: shellfish,Confirmed
R-20260528-01202,V-022,2026-05-28,Lunch,G-102932,Standard,4,,Window seat,Confirmed
R-20260508-01203,V-022,2026-05-08,Dinner,G-103767,Standard,3,,,Confirmed
R-20260528-01204,V-022,2026-05-28,Lunch,G-103390,Gold,4,,,Deposit paid
R-20260520-01205,V-022,2026-05-20,Dinner,G-104942,Gold,2,,Window seat,Waitlist
R-20260516-01206,V-022,2026-05-16,Dinner,G-104367,Platinum,5,,Birthday cake,Confirmed
R-20260530-01207,V-022,2026-05-30,Lunch,G-102323,Standard,11,,,Deposit paid
R-20260515-01208,V-022,2026-05-15,Lunch,G-103479,Platinum,9,,Window seat,Deposit paid
R-20260530-01209,V-022,2026-05-30,Lunch,G-100248,Gold,7,,Wine pairing,Confirmed
R-20260523-01210,V-022,2026-05-23,Dinner,G-103818,Standard,4,,Birthday cake,Deposit paid
R-20260502-01211,V-022,2026-05-02,Late night,G-100497,Standard,6,,,Deposit paid
R-20260509-01212,V-022,2026-05-09,Lunch,G-102368,Platinum,5,,Wine pairing,Deposit paid
R-20260502-01213,V-022,2026-05-02,Late night,G-101678,Standard,4,,Quiet table,Confirmed
R-20260528-01214,V-022,2026-05-28,Lunch,G-104562,Standard,5,,,Deposit paid
R-20260508-01215,V-022,2026-05-08,Lunch,G-104713,Standard,9,,Window seat,Deposit paid
R-20260504-01216,V-022,2026-05-04,Lunch,G-100323,Standard,11,,,Confirmed
R-20260528-01217,V-022,2026-05-28,Lunch,G-100278,Standard,6,,Wine pairing,Confirmed
R-20260531-01218,V-022,2026-05-31,Dinner,G-101724,Gold,7,,Quiet table,Confirmed
R-20260527-01219,V-022,2026-05-27,Lunch,G-101956,Standard,5,Anniversary,,Confirmed
R-20260504-01220,V-023,2026-05-04,Lunch,G-102802,Gold,4,,Allergy: shellfish,Confirmed
R-20260521-01221,V-023,2026-05-21,Dinner,G-104400,Standard,9,,Window seat,Confirmed
R-20260502-01222,V-023,2026-05-02,Dinner,G-103887,Standard,4,,,Confirmed
R-20260525-01223,V-023,2026-05-25,Lunch,G-100946,Standard,5,,Quiet table,Waitlist
R-20260520-01224,V-023,2026-05-20,Dinner,G-103587,Standard,6,,Wine pairing,Confirmed
R-20260527-01225,V-023,2026-05-27,Lunch,G-103094,Standard,6,,Quiet table,Confirmed
R-20260502-01226,V-023,2026-05-02,Late night,G-100972,Standard,5,Birthday,,Confirmed
R-20260530-01227,V-023,2026-05-30,Lunch,G-103591,Standard,7,,Wine pairing,Confirmed
R-20260502-01228,V-023,2026-05-02,Dinner,G-102163,Platinum,7,,,Confirmed
R-20260515-01229,V-023,2026-05-15,Dinner,G-101318,Standard,5,,Window seat,Deposit paid
R-20260527-01230,V-023,2026-05-27,Dinner,G-100089,Gold,7,,,Confirmed
R-20260508-01231,V-023,2026-05-08,Dinner,G-101117,Gold,6,,Wine pairing,Confirmed
R-20260510-01232,V-023,2026-05-10,Lunch,G-100146,Platinum,6,,,Waitlist
R-20260520-01233,V-023,2026-05-20,Late night,G-103158,Gold,8,,Wine pairing,Deposit paid
R-20260524-01234,V-023,2026-05-24,Dinner,G-100842,Gold,2,,Allergy: shellfish,Confirmed
R-20260518-01235,V-023,2026-05-18,Lunch,G-104903,Platinum,8,,Wine pairing,Confirmed
R-20260520-01236,V-023,2026-05-20,Dinner,G-101301,Standard,4,,Wine pairing,Confirmed
R-20260507-01237,V-023,2026-05-07,Lunch,G-100369,Platinum,7,,,Confirmed
R-20260503-01238,V-023,2026-05-03,Late night,G-101782,Standard,7,,Birthday cake,Confirmed
R-20260525-01239,V-023,2026-05-25,Late night,G-104120,Standard,3,,Window seat,Deposit paid
R-20260515-01240,V-023,2026-05-15,Late night,G-102484,Standard,4,,Allergy: shellfish,Confirmed
R-20260517-01241,V-023,2026-05-17,Lunch,G-104174,Standard,8,,Wine pairing,Deposit paid
R-20260513-01242,V-023,2026-05-13,Late night,G-101556,Diamond,2,,Window seat,Deposit paid
R-20260527-01243,V-023,2026-05-27,Dinner,G-102090,Standard,7,,Allergy: shellfish,Confirmed
R-20260523-01244,V-023,2026-05-23,Lunch,G-102733,Standard,2,,Allergy: shellfish,Confirmed
R-20260506-01245,V-023,2026-05-06,Dinner,G-102727,Standard,6,,,Confirmed
R-20260529-01246,V-023,2026-05-29,Dinner,G-102194,Standard,3,,Quiet table,Confirmed
R-20260501-01247,V-023,2026-05-01,Late night,G-104138,Standard,6,,Allergy: shellfish,Confirmed
R-20260504-01248,V-023,2026-05-04,Dinner,G-101024,Diamond,6,,Wine pairing,Confirmed
R-20260509-01249,V-023,2026-05-09,Late night,G-103706,Standard,3,,Allergy: shellfish,Deposit paid
R-20260503-01250,V-023,2026-05-03,Dinner,G-101196,Standard,3,,Allergy: shellfish,Deposit paid
R-20260503-01251,V-023,2026-05-03,Dinner,G-102032,Platinum,9,,,Confirmed
R-20260522-01252,V-024,2026-05-22,Lunch,G-100464,Standard,10,,,Confirmed
R-20260502-01253,V-024,2026-05-02,Lunch,G-104283,Gold,3,,,Waitlist
R-20260510-01254,V-024,2026-05-10,Dinner,G-102610,Standard,7,,Window seat,Confirmed
R-20260531-01255,V-024,2026-05-31,Lunch,G-101590,Standard,2,,Wine pairing,Confirmed
R-20260526-01256,V-024,2026-05-26,Late night,G-102103,Standard,3,,Birthday cake,Confirmed
R-20260529-01257,V-024,2026-05-29,Dinner,G-104411,Gold,6,,Window seat,Confirmed
R-20260503-01258,V-024,2026-05-03,Lunch,G-102752,Standard,2,,Birthday cake,Deposit paid
R-20260514-01259,V-024,2026-05-14,Lunch,G-101149,Standard,6,,,Confirmed
R-20260525-01260,V-024,2026-05-25,Late night,G-101637,Standard,2,,,Confirmed
R-20260524-01261,V-024,2026-05-24,Lunch,G-104131,Standard,5,,,Deposit paid
R-20260515-01262,V-024,2026-05-15,Late night,G-104142,Standard,5,,,Confirmed
R-20260525-01263,V-024,2026-05-25,Late night,G-104266,Standard,5,,Window seat,Confirmed
R-20260524-01264,V-024,2026-05-24,Lunch,G-100066,Standard,3,,Window seat,Confirmed
R-20260503-01265,V-024,2026-05-03,Dinner,G-101345,Platinum,6,,Allergy: shellfish,Confirmed
R-20260521-01266,V-024,2026-05-21,Late night,G-103174,Platinum,5,Birthday,Birthday cake,Confirmed
R-20260511-01267,V-024,2026-05-11,Late night,G-101640,Gold,5,,Birthday cake,Confirmed
R-20260518-01268,V-024,2026-05-18,Lunch,G-100681,Platinum,6,,,Confirmed
R-20260525-01269,V-024,2026-05-25,Dinner,G-103818,Standard,4,,Window seat,Confirmed
R-20260529-01270,V-024,2026-05-29,Dinner,G-104933,Standard,4,,,Waitlist
R-20260528-01271,V-024,2026-05-28,Dinner,G-101767,Diamond,4,,,Confirmed
R-20260522-01272,V-024,2026-05-22,Late night,G-100469,Standard,3,,Birthday cake,Confirmed
R-20260509-01273,V-024,2026-05-09,Late night,G-100107,Platinum,10,,,Confirmed
R-20260531-01274,V-024,2026-05-31,Late night,G-104276,Standard,2,,,Deposit paid
R-20260501-01275,V-024,2026-05-01,Late night,G-104180,Platinum,6,,Window seat,Waitlist
R-20260518-01276,V-024,2026-05-18,Lunch,G-104265,Gold,5,,Birthday cake,Confirmed
R-20260520-01277,V-024,2026-05-20,Dinner,G-104363,Standard,3,,,Confirmed
R-20260524-01278,V-024,2026-05-24,Lunch,G-102593,Gold,3,,,Deposit paid
R-20260505-01279,V-024,2026-05-05,Late night,G-101431,Gold,4,,Quiet table,Confirmed
R-20260530-01280,V-024,2026-05-30,Dinner,G-101044,Platinum,3,,,Confirmed
R-20260514-01281,V-024,2026-05-14,Late night,G-100744,Standard,5,,Wine pairing,Confirmed
R-20260512-01282,V-024,2026-05-12,Lunch,G-101791,Standard,8,,Wine pairing,Confirmed
R-20260529-01283,V-024,2026-05-29,Late night,G-104487,Standard,5,,Quiet table,Confirmed
R-20260529-01284,V-024,2026-05-29,Dinner,G-103022,Gold,4,,,Deposit paid
R-20260519-01285,V-024,2026-05-19,Dinner,G-102919,Standard,11,Birthday,Window seat,Confirmed
R-20260503-01286,V-024,2026-05-03,Lunch,G-100322,Standard,10,,,Confirmed
R-20260502-01287,V-024,2026-05-02,Lunch,G-103619,Gold,5,,,Confirmed
R-20260501-01288,V-024,2026-05-01,Late night,G-101793,Platinum,3,,,Deposit paid
R-20260516-01289,V-024,2026-05-16,Lunch,G-102478,Standard,4,,Wine pairing,Confirmed
R-20260519-01290,V-024,2026-05-19,Lunch,G-104657,Standard,3,,Allergy: shellfish,Confirmed
R-20260529-01291,V-024,2026-05-29,Late night,G-100787,Gold,8,,Birthday cake,Confirmed
R-20260508-01292,V-024,2026-05-08,Dinner,G-100931,Gold,6,,,Confirmed
R-20260521-01293,V-024,2026-05-21,Lunch,G-103986,Standard,8,,Allergy: shellfish,Waitlist
R-20260518-01294,V-024,2026-05-18,Lunch,G-101906,Standard,8,,Birthday cake,Confirmed
R-20260527-01295,V-024,2026-05-27,Dinner,G-101391,Platinum,4,,,Confirmed
R-20260524-01296,V-024,2026-05-24,Dinner,G-104945,Standard,2,,Window seat,Confirmed
R-20260517-01297,V-024,2026-05-17,Dinner,G-100976,Standard,7,,Wine pairing,Deposit paid
R-20260501-01298,V-024,2026-05-01,Dinner,G-100991,Diamond,4,,Window seat,Confirmed
R-20260507-01299,V-024,2026-05-07,Late night,G-103792,Platinum,5,,,Confirmed
R-20260512-01300,V-024,2026-05-12,Late night,G-101793,Platinum,7,,Quiet table,Confirmed
R-20260530-01301,V-024,2026-05-30,Dinner,G-103059,Standard,5,,,Deposit paid
R-20260507-01302,V-024,2026-05-07,Lunch,G-101653,Standard,7,,,Confirmed
R-20260529-01303,V-024,2026-05-29,Lunch,G-100585,Standard,9,,Wine pairing,Deposit paid
R-20260503-01304,V-024,2026-05-03,Lunch,G-104050,Standard,7,,Window seat,Deposit paid
R-20260519-01305,V-024,2026-05-19,Late night,G-103973,Gold,5,,,Deposit paid
R-20260510-01306,V-024,2026-05-10,Dinner,G-102965,Standard,6,,,Confirmed
R-20260523-01307,V-025,2026-05-23,Dinner,G-103081,Diamond,5,,Birthday cake,Waitlist
R-20260530-01308,V-025,2026-05-30,Lunch,G-100309,Gold,10,,Birthday cake,Confirmed
R-20260504-01309,V-025,2026-05-04,Lunch,G-104414,Standard,3,,Quiet table,Confirmed
R-20260526-01310,V-025,2026-05-26,Dinner,G-103750,Platinum,5,,,Confirmed
R-20260525-01311,V-025,2026-05-25,Dinner,G-101418,Standard,8,,Birthday cake,Deposit paid
R-20260512-01312,V-025,2026-05-12,Dinner,G-102163,Platinum,4,,Quiet table,Waitlist
R-20260513-01313,V-025,2026-05-13,Dinner,G-100475,Standard,9,,,Confirmed
R-20260517-01314,V-025,2026-05-17,Late night,G-100132,Standard,6,,Allergy: shellfish,Confirmed
R-20260515-01315,V-025,2026-05-15,Dinner,G-103608,Standard,10,,,Waitlist
R-20260505-01316,V-025,2026-05-05,Dinner,G-100098,Standard,4,,,Confirmed
R-20260523-01317,V-025,2026-05-23,Late night,G-104056,Standard,3,,,Confirmed
R-20260519-01318,V-025,2026-05-19,Dinner,G-100077,Standard,9,,,Confirmed
R-20260503-01319,V-025,2026-05-03,Dinner,G-100358,Standard,8,,,Deposit paid
R-20260509-01320,V-025,2026-05-09,Late night,G-104978,Standard,5,,,Confirmed
R-20260509-01321,V-025,2026-05-09,Lunch,G-104600,Gold,4,,Allergy: shellfish,Confirmed
R-20260509-01322,V-025,2026-05-09,Lunch,G-100290,Standard,5,,,Deposit paid
R-20260511-01323,V-025,2026-05-11,Dinner,G-103205,Standard,4,,,Deposit paid
R-20260503-01324,V-025,2026-05-03,Late night,G-104244,Gold,6,,,Confirmed
R-20260513-01325,V-025,2026-05-13,Late night,G-103008,Gold,8,Birthday,,Confirmed
R-20260501-01326,V-025,2026-05-01,Late night,G-103507,Platinum,3,,,Deposit paid
R-20260528-01327,V-025,2026-05-28,Late night,G-104378,Platinum,5,Birthday,Window seat,Confirmed
R-20260518-01328,V-025,2026-05-18,Dinner,G-102049,Gold,5,,,Waitlist
R-20260511-01329,V-025,2026-05-11,Dinner,G-102899,Gold,9,Anniversary,,Confirmed
R-20260510-01330,V-025,2026-05-10,Dinner,G-101157,Standard,3,,Window seat,Confirmed
R-20260508-01331,V-025,2026-05-08,Lunch,G-103411,Standard,5,,Wine pairing,Confirmed
R-20260531-01332,V-025,2026-05-31,Lunch,G-100020,Platinum,5,,Birthday cake,Confirmed
R-20260503-01333,V-025,2026-05-03,Lunch,G-102356,Standard,8,,,Confirmed
R-20260526-01334,V-025,2026-05-26,Dinner,G-103723,Platinum,9,,Wine pairing,Confirmed
R-20260513-01335,V-025,2026-05-13,Lunch,G-101234,Gold,5,,,Confirmed
R-20260518-01336,V-025,2026-05-18,Late night,G-104184,Standard,2,,,Deposit paid
R-20260512-01337,V-025,2026-05-12,Dinner,G-102958,Platinum,6,,Wine pairing,Confirmed
R-20260526-01338,V-025,2026-05-26,Dinner,G-104540,Standard,8,,Birthday cake,Confirmed
R-20260531-01339,V-025,2026-05-31,Dinner,G-100006,Standard,5,Birthday,Quiet table,Confirmed
R-20260502-01340,V-025,2026-05-02,Lunch,G-104084,Standard,5,Birthday,,Confirmed
R-20260506-01341,V-026,2026-05-06,Lunch,G-103626,Platinum,7,,Quiet table,Confirmed
R-20260513-01342,V-026,2026-05-13,Lunch,G-102023,Standard,4,,Birthday cake,Deposit paid
R-20260528-01343,V-026,2026-05-28,Dinner,G-102677,Standard,11,,Allergy: shellfish,Confirmed
R-20260522-01344,V-026,2026-05-22,Dinner,G-102266,Standard,4,,Window seat,Confirmed
R-20260502-01345,V-026,2026-05-02,Late night,G-100119,Standard,3,,Wine pairing,Confirmed
R-20260519-01346,V-026,2026-05-19,Late night,G-102152,Gold,10,,Quiet table,Confirmed
R-20260528-01347,V-026,2026-05-28,Lunch,G-102681,Platinum,7,,,Confirmed
R-20260522-01348,V-026,2026-05-22,Dinner,G-100448,Gold,8,Birthday,,Deposit paid
R-20260525-01349,V-026,2026-05-25,Late night,G-104087,Standard,8,,,Confirmed
R-20260510-01350,V-026,2026-05-10,Lunch,G-103833,Platinum,5,,Window seat,Confirmed
R-20260512-01351,V-026,2026-05-12,Late night,G-102283,Standard,3,,Wine pairing,Confirmed
R-20260519-01352,V-026,2026-05-19,Late night,G-103472,Standard,7,,Wine pairing,Deposit paid
R-20260530-01353,V-026,2026-05-30,Lunch,G-101268,Diamond,4,,Wine pairing,Confirmed
R-20260519-01354,V-026,2026-05-19,Lunch,G-103170,Standard,7,,Window seat,Confirmed
R-20260501-01355,V-026,2026-05-01,Late night,G-100497,Standard,5,,Birthday cake,Deposit paid
R-20260505-01356,V-026,2026-05-05,Lunch,G-104334,Gold,3,,,Confirmed
R-20260513-01357,V-026,2026-05-13,Dinner,G-104932,Standard,8,,Allergy: shellfish,Waitlist
R-20260509-01358,V-026,2026-05-09,Late night,G-102446,Standard,4,,,Confirmed
R-20260506-01359,V-026,2026-05-06,Lunch,G-102198,Standard,4,,Birthday cake,Waitlist
R-20260525-01360,V-026,2026-05-25,Lunch,G-100880,Gold,7,,Birthday cake,Confirmed
R-20260531-01361,V-026,2026-05-31,Late night,G-101735,Standard,5,,Wine pairing,Deposit paid
R-20260514-01362,V-026,2026-05-14,Late night,G-101504,Platinum,11,,,Waitlist
R-20260507-01363,V-026,2026-05-07,Dinner,G-101762,Standard,3,,,Confirmed
R-20260528-01364,V-026,2026-05-28,Late night,G-104045,Standard,6,,Window seat,Confirmed
R-20260529-01365,V-026,2026-05-29,Dinner,G-103759,Standard,6,,Birthday cake,Deposit paid
R-20260518-01366,V-026,2026-05-18,Late night,G-102881,Diamond,6,,,Waitlist
R-20260531-01367,V-026,2026-05-31,Late night,G-100982,Gold,9,,,Confirmed
R-20260526-01368,V-026,2026-05-26,Late night,G-102566,Gold,6,,Birthday cake,Confirmed
R-20260527-01369,V-026,2026-05-27,Dinner,G-103191,Gold,3,,,Confirmed
R-20260502-01370,V-027,2026-05-02,Dinner,G-103300,Platinum,6,,Wine pairing,Confirmed
R-20260514-01371,V-027,2026-05-14,Lunch,G-102964,Platinum,8,,Wine pairing,Deposit paid
R-20260504-01372,V-027,2026-05-04,Lunch,G-100927,Standard,7,,,Confirmed
R-20260514-01373,V-027,2026-05-14,Lunch,G-103577,Gold,8,,,Confirmed
R-20260501-01374,V-027,2026-05-01,Dinner,G-101442,Platinum,6,,Quiet table,Confirmed
R-20260530-01375,V-027,2026-05-30,Late night,G-102850,Gold,4,,Allergy: shellfish,Confirmed
R-20260503-01376,V-027,2026-05-03,Lunch,G-103059,Standard,4,,Allergy: shellfish,Confirmed
R-20260503-01377,V-027,2026-05-03,Late night,G-102514,Standard,8,,Birthday cake,Deposit paid
R-20260522-01378,V-027,2026-05-22,Dinner,G-101088,Gold,2,,Window seat,Confirmed
R-20260512-01379,V-027,2026-05-12,Late night,G-103704,Standard,4,,Birthday cake,Deposit paid
R-20260504-01380,V-027,2026-05-04,Lunch,G-104759,Platinum,6,,Allergy: shellfish,Confirmed
R-20260502-01381,V-027,2026-05-02,Late night,G-101248,Gold,11,Anniversary,,Confirmed
R-20260502-01382,V-027,2026-05-02,Lunch,G-101322,Standard,3,,,Deposit paid
R-20260520-01383,V-027,2026-05-20,Late night,G-100655,Standard,5,,,Confirmed
R-20260531-01384,V-027,2026-05-31,Dinner,G-102110,Diamond,5,,Birthday cake,Confirmed
R-20260515-01385,V-027,2026-05-15,Dinner,G-103116,Standard,5,,Birthday cake,Confirmed
R-20260522-01386,V-027,2026-05-22,Late night,G-102784,Standard,3,,Birthday cake,Confirmed
R-20260508-01387,V-027,2026-05-08,Lunch,G-101880,Standard,4,,Window seat,Confirmed
R-20260514-01388,V-027,2026-05-14,Late night,G-103550,Standard,5,,Window seat,Confirmed
R-20260507-01389,V-027,2026-05-07,Lunch,G-104461,Standard,7,,Window seat,Confirmed
R-20260508-01390,V-027,2026-05-08,Late night,G-103989,Platinum,8,,Wine pairing,Confirmed
R-20260509-01391,V-027,2026-05-09,Lunch,G-103404,Standard,8,,,Confirmed
R-20260502-01392,V-027,2026-05-02,Late night,G-100492,Standard,3,,,Confirmed
R-20260525-01393,V-027,2026-05-25,Dinner,G-101397,Platinum,6,,,Confirmed
R-20260510-01394,V-027,2026-05-10,Lunch,G-101184,Standard,4,,Birthday cake,Confirmed
R-20260503-01395,V-027,2026-05-03,Late night,G-100831,Standard,6,,Window seat,Confirmed
R-20260505-01396,V-027,2026-05-05,Dinner,G-100470,Standard,7,,,Confirmed
R-20260517-01397,V-027,2026-05-17,Dinner,G-103516,Standard,9,,Birthday cake,Confirmed
R-20260510-01398,V-027,2026-05-10,Late night,G-100936,Standard,5,,Quiet table,Confirmed
R-20260526-01399,V-027,2026-05-26,Lunch,G-100466,Standard,2,,,Confirmed
R-20260516-01400,V-027,2026-05-16,Lunch,G-101071,Standard,5,,Quiet table,Confirmed
R-20260504-01401,V-027,2026-05-04,Late night,G-102063,Diamond,4,,Allergy: shellfish,Deposit paid
R-20260524-01402,V-027,2026-05-24,Dinner,G-100989,Standard,8,,,Deposit paid
R-20260518-01403,V-027,2026-05-18,Lunch,G-104043,Standard,7,,Wine pairing,Confirmed
R-20260502-01404,V-027,2026-05-02,Lunch,G-102067,Standard,10,,Wine pairing,Confirmed
R-20260514-01405,V-027,2026-05-14,Lunch,G-102114,Standard,4,,,Confirmed
R-20260506-01406,V-027,2026-05-06,Late night,G-103365,Standard,5,,Quiet table,Deposit paid
R-20260509-01407,V-027,2026-05-09,Dinner,G-100746,Standard,8,,Window seat,Confirmed
R-20260529-01408,V-027,2026-05-29,Lunch,G-102539,Platinum,5,,Allergy: shellfish,Deposit paid
R-20260520-01409,V-027,2026-05-20,Late night,G-103335,Gold,4,,,Confirmed
R-20260510-01410,V-027,2026-05-10,Dinner,G-104919,Standard,5,,,Confirmed
R-20260518-01411,V-027,2026-05-18,Dinner,G-104965,Standard,5,,,Confirmed
R-20260524-01412,V-027,2026-05-24,Late night,G-102824,Standard,6,,Birthday cake,Confirmed
R-20260512-01413,V-027,2026-05-12,Late night,G-103217,Gold,5,,Birthday cake,Confirmed
R-20260525-01414,V-027,2026-05-25,Dinner,G-101483,Gold,4,,Birthday cake,Confirmed
R-20260516-01415,V-027,2026-05-16,Dinner,G-103008,Gold,2,,,Confirmed
R-20260513-01416,V-028,2026-05-13,Lunch,G-102900,Standard,4,,,Confirmed
R-20260516-01417,V-028,2026-05-16,Dinner,G-100709,Platinum,5,,,Confirmed
R-20260518-01418,V-028,2026-05-18,Lunch,G-104288,Gold,8,Birthday,,Deposit paid
R-20260522-01419,V-028,2026-05-22,Late night,G-104381,Gold,3,,Quiet table,Confirmed
R-20260504-01420,V-028,2026-05-04,Dinner,G-103714,Standard,5,,,Confirmed
R-20260502-01421,V-028,2026-05-02,Dinner,G-104060,Gold,7,,Allergy: shellfish,Confirmed
R-20260501-01422,V-028,2026-05-01,Late night,G-105000,Gold,4,,,Confirmed
R-20260508-01423,V-028,2026-05-08,Late night,G-101171,Gold,4,,Birthday cake,Deposit paid
R-20260523-01424,V-028,2026-05-23,Lunch,G-101074,Standard,4,Birthday,Allergy: shellfish,Confirmed
R-20260506-01425,V-028,2026-05-06,Dinner,G-103635,Gold,2,,Quiet table,Confirmed
R-20260510-01426,V-028,2026-05-10,Late night,G-101117,Gold,4,,Birthday cake,Confirmed
R-20260524-01427,V-028,2026-05-24,Lunch,G-102913,Standard,4,,Window seat,Confirmed
R-20260531-01428,V-028,2026-05-31,Late night,G-100918,Platinum,7,,,Confirmed
R-20260516-01429,V-028,2026-05-16,Lunch,G-100504,Standard,4,,Quiet table,Confirmed
R-20260517-01430,V-028,2026-05-17,Lunch,G-100655,Standard,4,,,Confirmed
R-20260511-01431,V-028,2026-05-11,Late night,G-101744,Standard,6,,Allergy: shellfish,Confirmed
R-20260530-01432,V-028,2026-05-30,Lunch,G-101285,Diamond,5,,Allergy: shellfish,Confirmed
R-20260524-01433,V-028,2026-05-24,Late night,G-104620,Standard,3,,,Deposit paid
R-20260520-01434,V-028,2026-05-20,Dinner,G-104227,Gold,5,,Birthday cake,Waitlist
R-20260527-01435,V-028,2026-05-27,Late night,G-102619,Standard,8,,,Confirmed
R-20260525-01436,V-028,2026-05-25,Late night,G-100954,Standard,7,,,Confirmed
R-20260508-01437,V-028,2026-05-08,Lunch,G-100537,Standard,9,,Allergy: shellfish,Confirmed
R-20260515-01438,V-028,2026-05-15,Late night,G-102567,Standard,3,,Allergy: shellfish,Confirmed
R-20260513-01439,V-028,2026-05-13,Dinner,G-102796,Gold,2,,,Confirmed
R-20260524-01440,V-028,2026-05-24,Late night,G-102244,Platinum,5,,,Confirmed
R-20260508-01441,V-028,2026-05-08,Dinner,G-102719,Platinum,3,,Quiet table,Confirmed
R-20260530-01442,V-028,2026-05-30,Late night,G-101175,Standard,5,,,Waitlist
R-20260523-01443,V-028,2026-05-23,Lunch,G-100210,Platinum,10,,Wine pairing,Confirmed
R-20260519-01444,V-028,2026-05-19,Lunch,G-103934,Diamond,4,,Quiet table,Confirmed
R-20260509-01445,V-028,2026-05-09,Late night,G-104904,Standard,5,,Quiet table,Confirmed
R-20260526-01446,V-028,2026-05-26,Lunch,G-104921,Standard,9,,,Confirmed
R-20260531-01447,V-028,2026-05-31,Lunch,G-102902,Standard,4,Birthday,,Waitlist
