date,venue_id,covers_total,revenue_total_aed,food_revenue_aed,beverage_revenue_aed,food_cost_pct,labor_cost_pct,occupancy_pct,nps_score,events_count,events_revenue_aed,avg_satisfaction
2025-07-31,V-001,283,400695.04,164080.18,236614.85,0.2602,0.2185,0.5615,27,1,12996.54,7.88
2025-10-12,V-001,266,719663.82,297947.57,421716.19,0.26,0.2204,0.5278,22,1,33221.99,7.62
2026-04-03,V-001,326,1041215.45,434904.82,606310.59,0.3048,0.2354,0.6468,32,1,29944.59,8.13
2025-08-29,V-001,320,631444.08,273345.78,358098.28,0.2706,0.2489,0.6349,26,1,11011.51,7.82
2025-02-10,V-001,411,766418.33,310324.5,456093.8,0.2801,0.2437,0.8155,31,0,0.0,8.09
2025-09-01,V-001,289,456262.99,195587.92,260675.11,0.2981,0.2244,0.5734,30,2,11491.96,8.02
2025-11-08,V-001,262,1016444.07,429609.52,586834.57,0.2999,0.242,0.5198,29,1,29925.09,7.98
2025-12-08,V-001,183,489445.05,205583.07,283862.03,0.287,0.2495,0.3631,30,0,0.0,8.0
2024-12-13,V-001,298,1059320.99,449982.81,609338.15,0.285,0.2463,0.5913,23,0,0.0,7.68
2024-11-08,V-001,288,1106909.62,451966.17,654943.47,0.2679,0.2193,0.5714,30,0,0.0,8.0
2026-04-21,V-001,363,545515.06,231042.03,314473.04,0.2752,0.2481,0.7202,31,2,24967.52,8.1
2025-01-08,V-001,393,834229.6,347287.08,486942.46,0.28,0.2454,0.7798,26,1,19870.57,7.82
2025-02-05,V-001,289,592099.37,238094.2,354005.16,0.2921,0.2092,0.5734,35,2,25400.67,8.29
2026-02-06,V-001,301,1095692.78,475313.47,620379.31,0.2633,0.2175,0.5972,23,1,24743.84,7.65
2024-12-30,V-001,327,630563.75,274024.86,356538.9,0.2947,0.235,0.6488,29,3,65239.05,7.96
2025-08-28,V-001,371,534175.44,226646.59,307528.84,0.281,0.2283,0.7361,28,2,7870.22,7.93
2025-08-13,V-001,298,344602.63,149252.18,195350.42,0.2653,0.2182,0.5913,32,2,13331.63,8.13
2026-04-26,V-001,279,760095.73,327946.3,432149.45,0.2657,0.2,0.5536,18,1,12944.75,7.43
2026-03-08,V-001,319,843487.31,360600.05,482887.27,0.2928,0.2037,0.6329,30,3,41689.49,8.0
2025-01-01,V-001,288,632500.07,251722.82,380777.28,0.2967,0.2368,0.5714,25,2,12420.44,7.8
2025-06-22,V-001,231,605741.31,256341.84,349399.47,0.2777,0.2427,0.4583,26,0,0.0,7.84
2025-05-03,V-001,312,1031737.79,439912.02,591825.79,0.2983,0.2225,0.619,28,3,82596.51,7.93
2025-03-07,V-001,313,970329.9,399122.97,571206.93,0.3025,0.2281,0.621,27,1,22997.11,7.87
2025-03-06,V-001,335,722806.02,303722.99,419083.05,0.2627,0.2009,0.6647,27,1,4739.71,7.85
2025-03-30,V-001,305,788890.84,332284.45,456606.38,0.3022,0.2423,0.6052,24,2,28093.14,7.7
2025-01-20,V-001,251,447387.1,186267.31,261119.8,0.2868,0.2392,0.498,40,2,33337.22,8.51
2026-02-12,V-001,314,881538.96,371304.13,510234.83,0.3083,0.2423,0.623,28,2,18465.15,7.94
2025-06-30,V-001,331,514344.82,220661.01,293683.81,0.2642,0.2327,0.6567,25,0,0.0,7.77
2025-01-21,V-001,271,509255.12,213933.78,295321.36,0.3047,0.2206,0.5377,31,0,0.0,8.07
2025-05-14,V-001,330,547823.28,229913.64,317909.64,0.2636,0.2285,0.6548,28,2,19338.65,7.93
2024-11-10,V-001,371,1182651.14,479457.35,703193.8,0.3047,0.2359,0.7361,31,3,64912.43,8.06
2026-01-04,V-001,316,1004395.06,418717.21,585677.83,0.3031,0.208,0.627,26,0,0.0,7.84
2025-07-18,V-001,365,761438.19,319640.55,441797.67,0.2869,0.2159,0.7242,29,1,21143.85,7.96
2026-01-01,V-001,392,1073664.1,441457.73,632206.35,0.2697,0.2183,0.7778,30,0,0.0,8.0
2025-09-11,V-001,396,902389.13,375415.81,526973.36,0.2945,0.2496,0.7857,27,4,86114.88,7.88
2026-01-16,V-001,360,1327940.6,559582.74,768357.8,0.304,0.2099,0.7143,27,0,0.0,7.85
2025-04-22,V-001,356,551990.09,237319.49,314670.63,0.2708,0.2335,0.7063,27,1,7645.53,7.86
2025-02-22,V-001,277,1133285.94,476269.11,657016.82,0.3007,0.2115,0.5496,30,2,34393.93,8.05
2026-01-12,V-001,343,579667.96,237967.21,341700.72,0.297,0.2288,0.6806,27,3,24962.25,7.85
2025-03-21,V-001,325,1027414.09,427037.37,600376.65,0.279,0.214,0.6448,28,1,17375.08,7.92
2025-06-11,V-001,357,641544.58,267171.04,374373.57,0.2778,0.2286,0.7083,28,0,0.0,7.94
2025-09-21,V-001,409,1083295.28,442103.48,641191.83,0.2606,0.2389,0.8115,27,1,10891.44,7.87
2025-10-18,V-001,362,1190504.61,496568.44,693936.14,0.3093,0.2096,0.7183,30,2,32900.98,8.04
2025-10-25,V-001,221,719812.95,305647.31,414165.67,0.301,0.2488,0.4385,22,0,0.0,7.62
2025-11-23,V-001,330,1054747.42,436008.87,618738.51,0.2736,0.2422,0.6548,25,0,0.0,7.79
2025-06-28,V-001,283,949703.42,387624.96,562078.48,0.264,0.2366,0.5615,35,0,0.0,8.27
2025-12-25,V-001,282,760503.76,317802.53,442701.2,0.3046,0.2366,0.5595,19,1,12008.05,7.47
2025-12-16,V-001,297,554230.18,235821.99,318408.16,0.3011,0.2145,0.5893,29,3,41737.32,7.98
2024-12-16,V-001,269,517192.47,206929.05,310263.44,0.2773,0.2425,0.5337,26,0,0.0,7.82
2025-10-07,V-001,326,489905.29,205098.9,284806.4,0.3039,0.2373,0.6468,21,0,0.0,7.58
2025-09-29,V-001,342,521989.87,214821.22,307168.66,0.281,0.2265,0.6786,33,1,3380.72,8.2
2025-08-25,V-001,296,296391.38,122280.29,174111.09,0.2601,0.2274,0.5873,22,2,10059.61,7.61
2025-10-31,V-001,237,707008.97,290693.65,416315.38,0.2961,0.2243,0.4702,26,1,16759.24,7.83
2024-11-22,V-001,298,1037986.03,431646.03,606340.02,0.276,0.2123,0.5913,23,1,35759.24,7.7
2025-07-14,V-001,321,325820.85,130863.32,194957.51,0.2674,0.2044,0.6369,28,0,0.0,7.94
2025-11-30,V-001,334,1141791.02,475919.02,665871.95,0.2882,0.2097,0.6627,26,0,0.0,7.82
2025-06-14,V-001,260,831495.56,346314.81,485180.73,0.264,0.2139,0.5159,27,1,25804.16,7.9
2025-02-02,V-001,350,1125024.05,485286.07,639738.02,0.2631,0.2227,0.6944,22,1,10378.41,7.62
2025-06-23,V-001,287,432491.78,183811.03,248680.75,0.2979,0.2335,0.5694,29,0,0.0,7.95
2025-03-25,V-001,318,465459.92,192406.33,273053.6,0.2742,0.2173,0.631,21,2,13944.12,7.6
2025-09-18,V-001,367,831057.43,358254.53,472802.88,0.2839,0.2445,0.7282,23,3,52325.95,7.69
2026-04-27,V-001,340,510125.38,214374.37,295751.03,0.2608,0.2306,0.6746,32,2,31680.08,8.11
2025-07-28,V-001,245,241483.84,98187.65,143296.22,0.2882,0.2263,0.4861,28,0,0.0,7.92
2025-06-05,V-001,307,715901.91,309868.25,406033.66,0.2712,0.2352,0.6091,17,2,14423.93,7.37
2026-02-11,V-001,389,815444.24,348627.87,466816.4,0.28,0.2105,0.7718,28,6,105505.03,7.92
2025-12-28,V-001,384,1259387.19,525497.98,733889.21,0.2984,0.2324,0.7619,22,3,75095.92,7.64
2026-03-27,V-001,240,756826.87,320940.1,435886.8,0.2836,0.2235,0.4762,24,3,59797.14,7.72
2025-01-30,V-001,289,772580.21,321314.61,451265.57,0.3073,0.2192,0.5734,28,1,29018.42,7.9
2024-12-17,V-001,230,434280.26,184810.06,249470.18,0.2997,0.2155,0.4563,27,0,0.0,7.89
2025-11-10,V-001,255,486968.22,207706.72,279261.54,0.2645,0.22,0.506,28,1,7151.88,7.94
2025-11-12,V-001,265,593028.46,251860.48,341167.96,0.2821,0.2306,0.5258,32,2,17727.01,8.13
2025-05-21,V-001,281,491932.49,201450.39,290482.1,0.2726,0.2215,0.5575,27,3,28703.49,7.87
2026-04-30,V-001,333,719171.1,307987.0,411184.06,0.2663,0.2257,0.6607,28,3,42555.92,7.91
2025-11-13,V-001,361,978170.87,415495.05,562675.83,0.2621,0.2063,0.7163,24,1,16404.11,7.71
2025-02-21,V-001,315,1208364.38,492531.91,715832.5,0.2711,0.2125,0.625,22,1,31352.64,7.61
2025-12-01,V-001,327,623518.79,268562.52,354956.33,0.2834,0.2082,0.6488,21,0,0.0,7.58
2025-02-23,V-001,342,1089586.07,448259.63,641326.43,0.3026,0.2029,0.6786,33,1,17430.4,8.18
2025-06-17,V-001,240,391741.3,166716.41,225024.88,0.2774,0.2,0.4762,21,1,13403.12,7.56
2025-10-16,V-001,286,617590.55,259999.04,357591.44,0.291,0.2434,0.5675,26,0,0.0,7.8
2026-01-24,V-001,389,1493757.19,622512.03,871245.12,0.2636,0.215,0.7718,24,0,0.0,7.74
2025-03-28,V-001,224,745285.18,320256.88,425028.32,0.2843,0.2002,0.4444,29,0,0.0,7.97
2025-05-19,V-001,320,488553.38,205923.61,282629.8,0.2662,0.2406,0.6349,30,0,0.0,8.02
2024-11-02,V-001,394,1556770.08,649095.92,907674.12,0.3076,0.2198,0.7817,26,3,72998.47,7.82
2026-03-31,V-001,292,450350.43,187112.54,263237.87,0.2648,0.2098,0.5794,30,1,17003.17,8.0
2025-08-11,V-001,297,288268.12,126240.71,162027.46,0.263,0.205,0.5893,29,3,26555.01,7.98
2025-08-06,V-001,328,374053.12,160378.89,213674.22,0.262,0.2412,0.6508,20,2,23052.91,7.53
2025-04-03,V-001,331,711105.45,293700.78,417404.7,0.2936,0.2093,0.6567,26,1,20547.11,7.83
2026-04-15,V-001,334,588901.56,242393.67,346507.92,0.2619,0.2225,0.6627,25,3,32966.47,7.78
2025-08-30,V-001,367,776351.44,327132.79,449218.61,0.2823,0.2282,0.7282,26,2,26641.56,7.82
2026-01-21,V-001,272,564299.88,229018.77,335281.08,0.3054,0.2404,0.5397,33,3,50064.36,8.19
2025-09-30,V-001,361,556345.75,234447.89,321897.83,0.2824,0.2242,0.7163,29,3,40255.13,7.96
2025-04-10,V-001,341,776178.87,328119.88,448058.96,0.2816,0.2293,0.6766,25,0,0.0,7.78
2025-09-08,V-001,368,583134.15,242616.86,340517.25,0.2863,0.214,0.7302,25,3,29307.86,7.77
2026-02-05,V-001,390,1049616.7,437444.12,612172.54,0.2614,0.2063,0.7738,26,2,25062.86,7.84
2026-02-18,V-001,333,751430.83,308055.78,443375.05,0.2964,0.2076,0.6607,25,1,12859.09,7.77
2025-04-07,V-001,247,390321.08,165934.84,224386.21,0.2905,0.2209,0.4901,26,0,0.0,7.83
2025-04-25,V-001,333,1001161.23,420210.18,580951.0,0.2661,0.2404,0.6607,25,2,33545.25,7.78
2025-06-04,V-001,319,592959.72,254172.93,338786.82,0.2722,0.213,0.6329,29,1,11194.87,7.96
2025-06-07,V-001,251,859728.25,364358.25,495370.01,0.2808,0.2246,0.498,23,2,38186.3,7.69
2025-02-04,V-001,356,641143.44,267308.29,373835.14,0.306,0.2428,0.7063,27,0,0.0,7.88
2025-02-12,V-001,309,665247.07,281781.55,383465.53,0.2791,0.2179,0.6131,27,0,0.0,7.86
2024-12-21,V-001,170,632487.74,259369.56,373118.18,0.3011,0.2432,0.3373,23,0,0.0,7.69
2025-06-26,V-001,257,555025.74,233577.85,321447.88,0.2604,0.2454,0.5099,23,2,24095.38,7.68
2025-11-22,V-001,362,1427294.41,588111.06,839183.35,0.308,0.2284,0.7183,27,0,0.0,7.86
2025-07-17,V-001,341,493667.59,205238.68,288428.9,0.2982,0.229,0.6766,23,0,0.0,7.65
2025-09-13,V-001,284,935880.34,385284.86,550595.49,0.2682,0.2245,0.5635,24,0,0.0,7.74
2024-12-29,V-001,253,845000.31,372481.72,472518.58,0.3033,0.2301,0.502,25,5,99045.36,7.78
2025-09-14,V-001,309,794617.95,327477.09,467140.83,0.3095,0.213,0.6131,28,1,14003.66,7.92
2025-09-15,V-001,300,489987.01,204090.45,285896.57,0.2811,0.2038,0.5952,22,1,5793.98,7.64
2025-02-16,V-001,382,1198132.13,497108.04,701024.09,0.2644,0.227,0.7579,24,1,15027.56,7.71
2025-11-18,V-001,301,555515.21,236883.84,318631.35,0.2953,0.2018,0.5972,30,0,0.0,8.05
2026-01-23,V-001,379,1381195.5,574651.41,806544.11,0.3061,0.2231,0.752,30,1,17603.78,8.0
2025-04-18,V-001,337,1028790.27,436060.96,592729.31,0.2739,0.2223,0.6687,30,0,0.0,8.0
2025-08-16,V-001,281,618260.86,261885.39,356375.48,0.2758,0.2208,0.5575,28,4,60865.92,7.91
2025-10-22,V-001,293,526137.23,220385.58,305751.68,0.2658,0.2371,0.5813,25,1,14927.29,7.8
2025-11-26,V-001,337,727356.25,294745.8,432610.44,0.2712,0.2051,0.6687,31,2,35248.76,8.1
2026-04-14,V-001,241,369289.64,152900.44,216389.31,0.298,0.2319,0.4782,27,1,13405.55,7.89
2025-05-05,V-001,358,519983.45,215959.42,304023.99,0.2981,0.204,0.7103,28,0,0.0,7.91
2025-03-14,V-001,275,848930.31,356827.08,492103.19,0.2862,0.2153,0.5456,26,1,8894.52,7.82
2024-12-14,V-001,253,999465.91,417788.7,581677.19,0.2754,0.2399,0.502,27,0,0.0,7.89
2026-03-21,V-001,445,1445017.0,610846.58,834170.5,0.2965,0.2184,0.8829,27,1,19981.65,7.89
2026-04-06,V-001,400,612887.65,251535.14,361352.56,0.2782,0.2089,0.7937,27,0,0.0,7.88
2026-04-17,V-001,283,883084.4,362812.26,520272.16,0.2659,0.246,0.5615,29,1,20603.17,7.98
2025-03-27,V-001,360,840308.31,346801.6,493506.69,0.2938,0.2027,0.7143,32,0,0.0,8.12
2025-12-04,V-001,287,763161.17,317336.46,445824.73,0.308,0.2089,0.5694,22,1,10658.62,7.63
2025-03-18,V-001,300,470621.77,199063.72,271558.04,0.2768,0.2461,0.5952,26,0,0.0,7.83
2025-11-15,V-001,367,1405452.48,591986.68,813465.77,0.2693,0.2336,0.7282,26,2,69254.38,7.82
2026-01-05,V-001,268,490576.07,210416.38,280159.66,0.2867,0.2499,0.5317,26,0,0.0,7.81
2025-12-14,V-001,344,1095032.08,461696.48,633335.63,0.2843,0.2411,0.6825,30,1,19687.24,8.02
2025-09-03,V-001,308,555348.79,236770.46,318578.31,0.2798,0.2353,0.6111,30,1,4821.66,8.04
2025-07-05,V-001,380,795001.68,324200.35,470801.34,0.2965,0.2235,0.754,29,4,56146.98,7.98
2025-02-09,V-001,326,999855.16,423019.84,576835.35,0.2738,0.2308,0.6468,22,1,16442.8,7.64
2024-12-12,V-001,291,751595.51,310006.04,441589.45,0.3091,0.243,0.5774,32,1,20605.55,8.14
2026-03-15,V-001,302,780242.31,321343.71,458898.57,0.2978,0.2075,0.5992,29,1,10965.43,7.95
2025-07-02,V-001,326,368805.75,153751.01,215054.75,0.2892,0.2267,0.6468,24,3,38249.43,7.73
2026-02-09,V-001,256,499320.93,210360.44,288960.52,0.2646,0.2144,0.5079,26,0,0.0,7.85
2026-02-08,V-001,320,1052469.32,436259.89,616209.44,0.2949,0.2327,0.6349,29,0,0.0,7.98
2025-05-30,V-001,330,985533.9,405022.44,580511.47,0.2737,0.2481,0.6548,30,0,0.0,8.02
2024-11-09,V-001,241,938692.32,403402.04,535290.3,0.2843,0.2443,0.4782,34,1,14653.96,8.24
2025-01-03,V-001,294,1124874.11,464352.5,660521.56,0.2624,0.2267,0.5833,32,1,5046.01,8.14
2025-02-13,V-001,447,1227308.67,521664.33,705644.32,0.2837,0.2389,0.8869,26,3,50508.37,7.84
2025-09-10,V-001,401,721495.5,296948.38,424547.1,0.3041,0.2378,0.7956,28,2,28120.61,7.93
2025-02-26,V-001,238,529602.88,219271.47,310331.39,0.264,0.2242,0.4722,36,1,6314.89,8.31
2025-11-25,V-001,268,494292.7,200835.58,293457.1,0.3025,0.2445,0.5317,32,1,7635.13,8.15
2025-09-04,V-001,262,585335.55,235632.17,349703.37,0.284,0.243,0.5198,29,2,14737.62,7.97
2026-02-25,V-001,354,770019.7,313994.35,456025.38,0.3068,0.2046,0.7024,31,2,37838.8,8.1
2025-11-29,V-001,309,1256689.33,528333.64,728355.69,0.2922,0.2187,0.6131,29,0,0.0,7.96
2025-06-15,V-001,347,887232.75,383409.67,503823.14,0.2683,0.227,0.6885,28,0,0.0,7.91
2025-05-29,V-001,348,790123.78,336981.03,453142.66,0.2977,0.2453,0.6905,28,1,10591.03,7.95
2025-05-15,V-001,288,652833.38,273748.25,379085.16,0.28,0.2157,0.5714,35,1,7090.16,8.27
2025-08-05,V-001,356,343809.81,140869.72,202940.08,0.2624,0.2002,0.7063,22,1,9895.47,7.65
2025-02-06,V-001,313,893827.57,366472.38,527355.18,0.3029,0.2383,0.621,34,0,0.0,8.21
2026-04-11,V-001,244,790806.0,324190.35,466615.67,0.2727,0.2362,0.4841,25,0,0.0,7.78
2024-11-17,V-001,259,824320.51,356466.76,467853.72,0.2921,0.2464,0.5139,30,1,18876.11,8.03
2025-04-01,V-001,279,417027.8,171458.05,245569.73,0.2853,0.218,0.5536,22,3,19483.74,7.6
2024-11-28,V-001,285,746047.29,316531.0,429516.26,0.2966,0.229,0.5655,33,1,17791.67,8.15
2025-10-21,V-001,268,436041.44,179012.21,257029.19,0.2684,0.2208,0.5317,28,2,17787.85,7.95
2024-11-20,V-001,315,662282.38,275043.23,387239.06,0.287,0.2426,0.625,29,1,19190.75,7.96
2025-07-01,V-001,231,233591.0,100022.21,133568.77,0.2675,0.2114,0.4583,31,1,5249.6,8.06
2024-12-22,V-001,333,1041899.43,439933.11,601966.32,0.2745,0.2416,0.6607,28,1,17559.56,7.91
2025-04-17,V-001,261,576426.25,238360.59,338065.62,0.2708,0.236,0.5179,30,0,0.0,8.0
2026-01-08,V-001,297,751315.43,317760.37,433555.07,0.2948,0.2367,0.5893,21,1,26459.53,7.58
2025-01-14,V-001,267,485069.12,201317.44,283751.68,0.2617,0.2389,0.5298,27,3,41101.61,7.89
2026-03-14,V-001,323,1076076.97,451183.5,624893.49,0.3005,0.2031,0.6409,28,3,47574.01,7.94
2025-04-20,V-001,331,851412.27,357483.47,493928.83,0.2693,0.2422,0.6567,25,3,43552.46,7.78
2025-01-10,V-001,337,1259139.88,533590.64,725549.29,0.2972,0.2158,0.6687,26,1,42007.33,7.82
2025-12-02,V-001,326,587734.58,250870.62,336863.94,0.3025,0.2452,0.6468,27,1,21072.68,7.85
2024-12-07,V-001,310,1858062.62,750930.52,1107132.06,0.26,0.2388,0.6151,26,0,0.0,7.81
2025-06-06,V-001,301,931186.64,399132.74,532053.92,0.3086,0.2106,0.5972,34,1,19067.46,8.22
2025-01-12,V-001,281,874614.17,363355.9,511258.25,0.2639,0.2423,0.5575,24,2,45476.66,7.72
2025-09-07,V-001,268,718876.6,304704.34,414172.22,0.306,0.2134,0.5317,38,0,0.0,8.41
2026-02-13,V-001,349,1308226.36,552011.77,756214.62,0.3094,0.214,0.6925,30,1,39200.16,8.0
2024-12-04,V-001,243,554097.94,225421.26,328676.69,0.2631,0.2361,0.4821,21,1,21134.2,7.59
2025-08-26,V-001,329,333855.55,137618.23,196237.27,0.2772,0.2459,0.6528,26,3,23137.32,7.82
2025-01-04,V-001,250,1037162.33,445502.65,591659.68,0.2959,0.2288,0.496,18,1,27141.89,7.45
2026-03-28,V-001,223,749916.79,309508.33,440408.44,0.289,0.2313,0.4425,28,2,42403.2,7.94
2024-12-25,V-001,287,617046.93,259951.83,357095.14,0.2915,0.239,0.5694,28,2,28410.38,7.9
2026-04-08,V-001,294,514955.06,216074.04,298881.06,0.2964,0.2396,0.5833,24,0,0.0,7.72
2025-12-09,V-001,225,578974.06,245850.5,333123.55,0.301,0.2413,0.4464,28,0,0.0,7.91
2025-03-05,V-001,398,737006.36,309777.56,427228.8,0.3018,0.2061,0.7897,26,0,0.0,7.84
2026-01-31,V-001,258,985893.72,411113.55,574780.16,0.2662,0.2147,0.5119,27,1,19626.71,7.86
2025-06-18,V-001,282,494659.35,201675.42,292983.98,0.2808,0.2015,0.5595,35,2,36048.79,8.26
2025-01-28,V-001,321,603462.12,259591.64,343870.47,0.2897,0.2191,0.6369,24,2,25682.55,7.71
2025-06-29,V-001,208,547746.81,233515.58,314231.25,0.2817,0.2493,0.4127,27,2,43848.33,7.86
2026-03-23,V-001,304,484446.8,205445.11,279001.7,0.3092,0.2379,0.6032,25,1,9103.89,7.75
2025-03-10,V-001,368,570452.34,245822.16,324630.2,0.305,0.2262,0.7302,28,0,0.0,7.91
2026-01-14,V-001,264,597250.38,253776.14,343474.24,0.2799,0.2105,0.5238,27,2,32107.45,7.88
2024-12-18,V-001,242,511237.71,212285.89,298951.79,0.3083,0.2486,0.4802,30,2,23659.47,8.0
2026-01-06,V-001,258,464725.65,191569.28,273156.35,0.2622,0.2475,0.5119,30,2,33811.14,8.05
2026-02-27,V-001,310,1128963.46,473535.96,655427.47,0.2887,0.2249,0.6151,25,1,30079.69,7.8
2025-10-29,V-001,369,674476.0,282463.44,392012.54,0.2773,0.2415,0.7321,30,1,22228.24,8.02
2025-08-08,V-001,279,571020.18,234128.13,336892.04,0.2841,0.2411,0.5536,23,1,9551.34,7.65
2025-01-07,V-001,274,493336.13,213931.56,279404.6,0.2954,0.2162,0.5437,30,1,7704.4,8.02
2025-10-15,V-001,363,626799.49,273283.21,353516.24,0.3078,0.2462,0.7202,27,3,19327.71,7.87
2025-11-03,V-001,346,637202.17,261846.59,375355.53,0.2862,0.2008,0.6865,32,1,17743.3,8.12
2025-05-12,V-001,223,343901.6,140385.71,203515.86,0.3085,0.2111,0.4425,28,2,21077.85,7.95
2025-03-09,V-001,329,842246.61,348837.93,493408.68,0.2928,0.2229,0.6528,26,0,0.0,7.81
2025-01-13,V-001,235,422191.39,175371.43,246819.93,0.2613,0.2079,0.4663,21,0,0.0,7.6
2025-05-11,V-001,313,788923.25,324627.52,464295.72,0.3022,0.2263,0.621,27,1,24181.28,7.88
2026-02-02,V-001,299,536323.87,232185.27,304138.58,0.2603,0.2381,0.5933,27,0,0.0,7.87
2025-02-03,V-001,314,601621.54,256221.56,345399.95,0.2996,0.2051,0.623,33,2,23337.29,8.19
2025-11-24,V-001,370,698417.89,296946.98,401470.89,0.3082,0.2455,0.7341,28,1,17744.44,7.94
2025-11-11,V-001,236,428840.37,186864.48,241975.9,0.293,0.247,0.4683,29,0,0.0,7.97
2025-07-29,V-001,291,289889.98,120172.41,169717.57,0.2772,0.2193,0.5774,26,0,0.0,7.82
2025-10-04,V-001,277,919626.77,382521.68,537105.15,0.2807,0.2307,0.5496,24,1,15439.62,7.73
2024-12-11,V-001,244,514331.63,219777.36,294554.33,0.2713,0.2442,0.4841,30,2,29035.23,8.03
2025-10-08,V-001,339,561894.07,234735.66,327158.38,0.264,0.2084,0.6726,21,2,14449.01,7.57
2025-06-19,V-001,302,656249.07,280556.28,375692.76,0.3015,0.2382,0.5992,31,3,38157.53,8.09
2025-01-19,V-001,302,923524.38,371279.54,552244.79,0.2889,0.2127,0.5992,26,1,26114.49,7.84
2025-05-22,V-001,250,561615.48,239028.59,322586.88,0.2797,0.2062,0.496,21,0,0.0,7.58
2025-05-18,V-001,292,814939.1,343193.76,471745.32,0.2904,0.2443,0.5794,30,0,0.0,8.0
2025-07-03,V-001,333,479016.61,203259.31,275757.24,0.2646,0.2186,0.6607,26,0,0.0,7.84
2025-08-01,V-001,251,523578.03,215889.62,307688.38,0.2762,0.2315,0.498,25,0,0.0,7.75
2025-01-18,V-001,273,1100422.57,464797.65,635624.96,0.2885,0.2076,0.5417,30,0,0.0,8.0
2025-07-22,V-001,302,298105.78,127171.41,170934.35,0.2779,0.2496,0.5992,30,4,27689.94,8.02
2026-01-20,V-001,345,630796.15,266829.66,363966.46,0.2889,0.2082,0.6845,24,1,21324.02,7.73
2026-01-10,V-001,322,1303183.24,575385.5,727797.77,0.2983,0.2149,0.6389,29,0,0.0,7.95
2025-12-05,V-001,295,1533673.02,629210.09,904462.95,0.2773,0.2229,0.5853,25,3,93683.36,7.8
2025-01-16,V-001,407,1120678.69,466422.25,654256.44,0.2695,0.2323,0.8075,24,1,30891.05,7.74
2025-06-01,V-001,261,664128.02,286965.01,377163.08,0.2617,0.2447,0.5179,27,0,0.0,7.89
2024-12-10,V-001,299,561990.44,240393.44,321596.94,0.2661,0.2385,0.5933,29,1,12178.18,7.95
2025-07-27,V-001,380,672817.34,287195.27,385622.07,0.2734,0.2209,0.754,28,2,30766.49,7.92
2025-07-12,V-001,364,756085.83,322953.71,433132.09,0.2892,0.2186,0.7222,21,0,0.0,7.55
2025-08-21,V-001,340,477109.39,203102.82,274006.64,0.3075,0.2209,0.6746,25,0,0.0,7.75
2026-01-25,V-001,233,738612.92,317445.44,421167.46,0.2633,0.2451,0.4623,28,1,18175.75,7.95
2025-01-23,V-001,265,710168.09,307495.89,402672.23,0.2769,0.2394,0.5258,24,1,11727.26,7.74
2025-08-22,V-001,234,484917.45,203190.15,281727.3,0.2652,0.2479,0.4643,25,1,10179.22,7.78
2026-03-13,V-001,339,1003464.0,411660.69,591803.32,0.2887,0.2114,0.6726,27,0,0.0,7.88
2025-11-04,V-001,298,560965.29,229237.43,331727.86,0.2876,0.2343,0.5913,20,1,19402.4,7.55
2026-01-22,V-001,326,876336.83,372052.52,504284.22,0.2935,0.226,0.6468,31,0,0.0,8.06
2025-12-18,V-001,314,845263.41,345125.36,500138.04,0.2845,0.2266,0.623,29,0,0.0,7.95
2025-12-17,V-001,299,621910.73,255534.85,366375.85,0.2658,0.2078,0.5933,24,0,0.0,7.72
2025-12-24,V-001,345,768545.1,330673.36,437871.75,0.2751,0.2091,0.6845,27,0,0.0,7.86
2025-09-24,V-001,236,420750.92,180361.03,240389.88,0.3023,0.243,0.4683,27,1,8584.7,7.88
2025-09-16,V-001,281,451075.63,186731.17,264344.43,0.2792,0.217,0.5575,23,2,26793.88,7.69
2025-08-17,V-001,273,456659.43,187184.71,269474.73,0.303,0.2016,0.5417,26,1,19803.92,7.85
2024-12-06,V-001,258,1335603.83,584378.21,751225.61,0.2907,0.2466,0.5119,23,1,14354.01,7.68
2025-04-30,V-001,366,657738.22,275066.71,382671.57,0.2907,0.2455,0.7262,30,1,11293.0,8.0
2025-04-11,V-001,238,721258.84,285329.23,435929.58,0.2787,0.2423,0.4722,32,2,49496.23,8.12
2025-10-26,V-001,256,728786.85,298809.54,429977.28,0.2847,0.2398,0.5079,19,1,21359.55,7.47
2025-06-27,V-001,296,875527.17,367433.54,508093.61,0.288,0.2001,0.5873,30,0,0.0,8.0
2026-01-07,V-001,318,682772.06,284460.39,398311.7,0.2945,0.2109,0.631,23,1,19738.75,7.68
2025-10-09,V-001,202,460221.95,193449.56,266772.39,0.2758,0.2495,0.4008,27,1,11883.26,7.86
2025-02-15,V-001,364,1478350.56,620886.33,857464.25,0.3023,0.2144,0.7222,31,0,0.0,8.08
2025-10-17,V-001,290,871982.95,360576.35,511406.66,0.3072,0.2414,0.5754,30,1,8936.43,8.0
2025-02-25,V-001,324,616055.81,263341.01,352714.83,0.2759,0.2261,0.6429,28,0,0.0,7.94
2024-12-20,V-001,287,1058365.27,437884.6,620480.66,0.2652,0.2109,0.5694,29,0,0.0,7.95
2026-03-02,V-001,287,453029.7,194165.05,258864.65,0.2701,0.2321,0.5694,22,0,0.0,7.62
2025-12-07,V-001,351,1593831.1,665253.67,928577.39,0.2718,0.205,0.6964,28,0,0.0,7.92
2024-12-26,V-001,289,750684.54,312505.57,438178.94,0.2846,0.2211,0.5734,34,0,0.0,8.24
